query,plan,execution_time (ms)
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 1721.94 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 225000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 60.088, 'Actual Rows': 225944, 'Actual Loops': 1, 'Filter': '(c_acctbal > 1721.94)', 'Rows Removed by Filter': 74056}",68.297
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 2263.3 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 210000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 60.093, 'Actual Rows': 211008, 'Actual Loops': 1, 'Filter': '(c_acctbal > 2263.3)', 'Rows Removed by Filter': 88992}",67.714
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 2839.82 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 195000, 'Plan Width': 6, 'Actual Startup Time': 0.01, 'Actual Total Time': 60.027, 'Actual Rows': 195177, 'Actual Loops': 1, 'Filter': '(c_acctbal > 2839.82)', 'Rows Removed by Filter': 104823}",67.288
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 3377.35 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 180000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 60.212, 'Actual Rows': 180468, 'Actual Loops': 1, 'Filter': '(c_acctbal > 3377.35)', 'Rows Removed by Filter': 119532}",66.895
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 3919.26 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 165000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 59.024, 'Actual Rows': 165622, 'Actual Loops': 1, 'Filter': '(c_acctbal > 3919.26)', 'Rows Removed by Filter': 134378}",65.241
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 4467.53 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 150000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 59.429, 'Actual Rows': 150583, 'Actual Loops': 1, 'Filter': '(c_acctbal > 4467.53)', 'Rows Removed by Filter': 149417}",64.961
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 5013.51 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 135000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 57.802, 'Actual Rows': 135783, 'Actual Loops': 1, 'Filter': '(c_acctbal > 5013.51)', 'Rows Removed by Filter': 164217}",62.796
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 5567.46 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 120000, 'Plan Width': 6, 'Actual Startup Time': 0.008, 'Actual Total Time': 58.242, 'Actual Rows': 120821, 'Actual Loops': 1, 'Filter': '(c_acctbal > 5567.46)', 'Rows Removed by Filter': 179179}",62.698
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 6112.64 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 105000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 57.326, 'Actual Rows': 106088, 'Actual Loops': 1, 'Filter': '(c_acctbal > 6112.64)', 'Rows Removed by Filter': 193912}",61.317
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 6679.39 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 90000, 'Plan Width': 6, 'Actual Startup Time': 0.009, 'Actual Total Time': 56.687, 'Actual Rows': 90580, 'Actual Loops': 1, 'Filter': '(c_acctbal > 6679.39)', 'Rows Removed by Filter': 209420}",60.051
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 7234.46 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 75000, 'Plan Width': 6, 'Actual Startup Time': 0.011, 'Actual Total Time': 61.135, 'Actual Rows': 75347, 'Actual Loops': 1, 'Filter': '(c_acctbal > 7234.46)', 'Rows Removed by Filter': 224653}",64.067
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 7783.88 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 60000, 'Plan Width': 6, 'Actual Startup Time': 0.011, 'Actual Total Time': 54.888, 'Actual Rows': 60487, 'Actual Loops': 1, 'Filter': '(c_acctbal > 7783.88)', 'Rows Removed by Filter': 239513}",57.123
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 8320.04 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 45000, 'Plan Width': 6, 'Actual Startup Time': 0.01, 'Actual Total Time': 54.32, 'Actual Rows': 45961, 'Actual Loops': 1, 'Filter': '(c_acctbal > 8320.04)', 'Rows Removed by Filter': 254039}",56.101
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 8887.03 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 30000, 'Plan Width': 6, 'Actual Startup Time': 0.011, 'Actual Total Time': 53.573, 'Actual Rows': 30522, 'Actual Loops': 1, 'Filter': '(c_acctbal > 8887.03)', 'Rows Removed by Filter': 269478}",54.77
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 9447.16 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 15000, 'Plan Width': 6, 'Actual Startup Time': 0.011, 'Actual Total Time': 52.679, 'Actual Rows': 15192, 'Actual Loops': 1, 'Filter': '(c_acctbal > 9447.16)', 'Rows Removed by Filter': 284808}",53.337
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 9999.96 ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 1000.0, 'Total Cost': 9734.5, 'Plan Rows': 30, 'Plan Width': 6, 'Actual Startup Time': 47.324, 'Actual Total Time': 48.708, 'Actual Rows': 1, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 8731.5, 'Plan Rows': 12, 'Plan Width': 6, 'Actual Startup Time': 30.587, 'Actual Total Time': 42.295, 'Actual Rows': 0, 'Actual Loops': 3, 'Filter': '(c_acctbal > 9999.96)', 'Rows Removed by Filter': 100000}]}",48.758
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'about the blithely even decoys haggle blithely since t' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 299970, 'Plan Width': 73, 'Actual Startup Time': 0.01, 'Actual Total Time': 85.38, 'Actual Rows': 299985, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'about the blithely even decoys haggle blithely since t'::text)"", 'Rows Removed by Filter': 15}",98.31
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'arefully along the ironic packages. even asymptotes cajole alongside of the furious' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 282000, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 84.255, 'Actual Rows': 282762, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'arefully along the ironic packages. even asymptotes cajole alongside of the furious'::text)"", 'Rows Removed by Filter': 17238}",94.569
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'cial braids. carefully regular instructions cajole carefully pe' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 261000, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 83.391, 'Actual Rows': 261855, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'cial braids. carefully regular instructions cajole carefully pe'::text)"", 'Rows Removed by Filter': 38145}",94.712
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'regular dolphins nag carefully regular' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 92448, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 77.085, 'Actual Rows': 91286, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'regular dolphins nag carefully regular'::text)"", 'Rows Removed by Filter': 208714}",80.516
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > ' enticing' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 231000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 83.749, 'Actual Rows': 231946, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > ' enticing'::text)"", 'Rows Removed by Filter': 68054}",92.243
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > ' even theodolites haggle. furiously unusual courts cajole about the furiously special instructions. blithely even ' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 216000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 83.418, 'Actual Rows': 215864, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > ' even theodolites haggle. furiously unusual courts cajole about the furiously special instructions. blithely even '::text)"", 'Rows Removed by Filter': 84136}",92.981
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'g the blithely special foxes. slyly special requests over the pending' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 195000, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 82.033, 'Actual Rows': 194964, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'g the blithely special foxes. slyly special requests over the pending'::text)"", 'Rows Removed by Filter': 105036}",90.803
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'pending packages detect blithely final requests. final theodolites detect ' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 107912, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 78.076, 'Actual Rows': 105123, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'pending packages detect blithely final requests. final theodolites detect '::text)"", 'Rows Removed by Filter': 194877}",82.062
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'lar accounts wake carefully furiously silent warhorses. slyly ironic deposits haggle quickly alongside of the brave ' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 162000, 'Plan Width': 73, 'Actual Startup Time': 0.007, 'Actual Total Time': 81.128, 'Actual Rows': 161288, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'lar accounts wake carefully furiously silent warhorses. slyly ironic deposits haggle quickly alongside of the brave '::text)"", 'Rows Removed by Filter': 138712}",88.416
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'lyly according to the asymptotes. furiously final requests haggle ' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 144000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 79.889, 'Actual Rows': 143076, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'lyly according to the asymptotes. furiously final requests haggle '::text)"", 'Rows Removed by Filter': 156924}",86.48
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'final accounts among the pac' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 210000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 81.024, 'Actual Rows': 211963, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'final accounts among the pac'::text)"", 'Rows Removed by Filter': 88037}",90.579
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'packages across the carefully silent de' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 111000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 77.346, 'Actual Rows': 109669, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'packages across the carefully silent de'::text)"", 'Rows Removed by Filter': 190331}",81.481
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > ' regular accounts haggle quickly frets. quietly final deposits cajole furiously above' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 93000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 80.736, 'Actual Rows': 92190, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > ' regular accounts haggle quickly frets. quietly final deposits cajole furiously above'::text)"", 'Rows Removed by Filter': 207810}",85.097
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 's among the slyly regular forges cajole deposits. quickly sly packages nag above the' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 78000, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 76.186, 'Actual Rows': 77554, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 's among the slyly regular forges cajole deposits. quickly sly packages nag above the'::text)"", 'Rows Removed by Filter': 222446}",79.869
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > ' slyly unusual sauternes nag furiously acr' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 63000, 'Plan Width': 73, 'Actual Startup Time': 0.007, 'Actual Total Time': 77.492, 'Actual Rows': 62690, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > ' slyly unusual sauternes nag furiously acr'::text)"", 'Rows Removed by Filter': 237310}",79.928
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > ' the blithely pending pinto beans. special packages up the unusual' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 48000, 'Plan Width': 73, 'Actual Startup Time': 0.008, 'Actual Total Time': 74.77, 'Actual Rows': 48123, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > ' the blithely pending pinto beans. special packages up the unusual'::text)"", 'Rows Removed by Filter': 251877}",76.614
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'ironic req' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 171000, 'Plan Width': 73, 'Actual Startup Time': 0.007, 'Actual Total Time': 83.021, 'Actual Rows': 169254, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'ironic req'::text)"", 'Rows Removed by Filter': 130746}",89.334
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'express requests' ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 10919.0, 'Plan Rows': 215914, 'Plan Width': 73, 'Actual Startup Time': 0.009, 'Actual Total Time': 81.264, 'Actual Rows': 213786, 'Actual Loops': 1, 'Filter': ""((c_comment)::text > 'express requests'::text)"", 'Rows Removed by Filter': 86214}",89.102
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_comment from customer            where c_comment > 'y carefully fluffy packages. blithely regular requests are furiou' ;","{'Node Type': 'Gather', 'Parallel Aware': False, 'Startup Cost': 1000.0, 'Total Cost': 10631.5, 'Plan Rows': 9000, 'Plan Width': 73, 'Actual Startup Time': 0.305, 'Actual Total Time': 67.465, 'Actual Rows': 8774, 'Actual Loops': 1, 'Workers Planned': 2, 'Workers Launched': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Relation Name': 'customer', 'Alias': 'customer', 'Startup Cost': 0.0, 'Total Cost': 8731.5, 'Plan Rows': 3750, 'Plan Width': 73, 'Actual Startup Time': 0.043, 'Actual Total Time': 61.418, 'Actual Rows': 2925, 'Actual Loops': 3, 'Filter': ""((c_comment)::text > 'y carefully fluffy packages. blithely regular requests are furiou'::text)"", 'Rows Removed by Filter': 97075}]}",68.056
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 1.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 0.009, 'Actual Total Time': 76.959, 'Actual Rows': 399999, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 1.0)', 'Rows Removed by Filter': 1}",91.667
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 19229.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 2.98, 'Actual Total Time': 77.158, 'Actual Rows': 380771, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 19229.0)', 'Rows Removed by Filter': 19229}",90.976
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 39813.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 6.107, 'Actual Total Time': 76.731, 'Actual Rows': 360187, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 39813.0)', 'Rows Removed by Filter': 39813}",89.734
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 59724.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 9.348, 'Actual Total Time': 77.513, 'Actual Rows': 340276, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 59724.0)', 'Rows Removed by Filter': 59724}",90.025
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 79547.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 12.107, 'Actual Total Time': 74.03, 'Actual Rows': 320453, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 79547.0)', 'Rows Removed by Filter': 79547}",85.641
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 100291.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 15.224, 'Actual Total Time': 74.892, 'Actual Rows': 299709, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 100291.0)', 'Rows Removed by Filter': 100291}",85.956
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 120913.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 18.411, 'Actual Total Time': 72.943, 'Actual Rows': 279087, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 120913.0)', 'Rows Removed by Filter': 120913}",83.071
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 140605.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 21.213, 'Actual Total Time': 72.353, 'Actual Rows': 259395, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 140605.0)', 'Rows Removed by Filter': 140605}",81.934
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 159983.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 27.984, 'Actual Total Time': 78.671, 'Actual Rows': 240017, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 159983.0)', 'Rows Removed by Filter': 159983}",87.84
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 179021.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 33.022, 'Actual Total Time': 76.129, 'Actual Rows': 220979, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 179021.0)', 'Rows Removed by Filter': 179021}",84.19
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 197904.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 30.288, 'Actual Total Time': 69.583, 'Actual Rows': 202096, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 197904.0)', 'Rows Removed by Filter': 197904}",76.949
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 218441.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 33.42, 'Actual Total Time': 69.014, 'Actual Rows': 181559, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 218441.0)', 'Rows Removed by Filter': 218441}",75.636
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 239032.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 36.771, 'Actual Total Time': 68.321, 'Actual Rows': 160968, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 239032.0)', 'Rows Removed by Filter': 239032}",74.209
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 258421.0 ;","{'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Relation Name': 'part', 'Alias': 'part', 'Startup Cost': 0.0, 'Total Cost': 14193.0, 'Plan Rows': 133333, 'Plan Width': 4, 'Actual Startup Time': 39.26, 'Actual Total Time': 66.692, 'Actual Rows': 141579, 'Actual Loops': 1, 'Filter': '((p_partkey)::numeric > 258421.0)', 'Rows Removed by Filter': 258421}",71.775
