query,plan,execution_time (ms)
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 930.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 97189.69, ""Plan Rows"": 1000082, ""Plan Width"": 4, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}}",2534.497
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 4000.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_suppkey)::numeric > 4000.0)""}}",13732.709
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select c_custkey from customer            where c_custkey > 299993.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 11669.0, ""Plan Rows"": 100000, ""Plan Width"": 4, ""Filter"": ""((c_custkey)::numeric > 299993.0)""}}",87.878
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 120913.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 14193.0, ""Plan Rows"": 133333, ""Plan Width"": 4, ""Filter"": ""((p_partkey)::numeric > 120913.0)""}}",217.235
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 4998.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 4998.0)""}}",1029.037
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 1996.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 1996.0)""}}",993.002
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 47701.83 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 374897.59, ""Plan Rows"": 4199372, ""Plan Width"": 8, ""Filter"": ""(l_extendedprice > 47701.83)""}}",14273.195
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 5500.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_availqty)::numeric > 5500.0)""}}",679.125
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 18967.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 18967.0)""}}",405.2
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select s_acctbal from supplier            where s_acctbal > 8921.28 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1386.0, ""Plan Rows"": 4000, ""Plan Width"": 6, ""Filter"": ""(s_acctbal > 8921.28)""}}",10.173
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 1187014.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 97189.69, ""Plan Rows"": 1000082, ""Plan Width"": 4, ""Filter"": ""((o_orderkey)::numeric > 1187014.0)""}}",2594.004
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1850.91 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 13193.0, ""Plan Rows"": 60000, ""Plan Width"": 6, ""Filter"": ""(p_retailprice > 1850.91)""}}",133.223
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 15002.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 15002.0)""}}",869.767
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 15242.31 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 374897.59, ""Plan Rows"": 9598566, ""Plan Width"": 8, ""Filter"": ""(l_extendedprice > 15242.31)""}}",14332.998
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 99956.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_partkey)::numeric > 99956.0)""}}",830.499
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 341618.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_partkey)::numeric > 341618.0)""}}",444.633
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 399973.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_partkey)::numeric > 399973.0)""}}",353.329
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 55105.92 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 374897.59, ""Plan Rows"": 2999552, ""Plan Width"": 8, ""Filter"": ""(l_extendedprice > 55105.92)""}}",14277.777
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 10033.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 10033.0)""}}",718.918
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 10184768.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 97189.69, ""Plan Rows"": 1000082, ""Plan Width"": 4, ""Filter"": ""((o_orderkey)::numeric > 10184768.0)""}}",2359.742
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 3011.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_suppkey)::numeric > 3011.0)""}}",14281.83
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_totalprice from orders            where o_totalprice > 199901.69 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 89689.08, ""Plan Rows"": 900074, ""Plan Width"": 8, ""Filter"": ""(o_totalprice > 199901.69)""}}",2363.022
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 379476.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_partkey)::numeric > 379476.0)""}}",13806.723
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 5013.51 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10919.0, ""Plan Rows"": 135000, ""Plan Width"": 6, ""Filter"": ""(c_acctbal > 5013.51)""}}",166.748
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select s_acctbal from supplier            where s_acctbal > 8379.6 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1386.0, ""Plan Rows"": 6000, ""Plan Width"": 6, ""Filter"": ""(s_acctbal > 8379.6)""}}",11.017
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 20000.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_suppkey)::numeric > 20000.0)""}}",14308.12
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 595810.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_orderkey)::numeric > 595810.0)""}}",14382.913
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 7034.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_availqty)::numeric > 7034.0)""}}",886.61
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_supplycost from partsupp            where ps_supplycost > 149.4 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 54883.59, ""Plan Rows"": 1359972, ""Plan Width"": 6, ""Filter"": ""(ps_supplycost > 149.4)""}}",887.724
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1148.1 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 13193.0, ""Plan Rows"": 340000, ""Plan Width"": 6, ""Filter"": ""(p_retailprice > 1148.1)""}}",241.147
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_custkey from orders            where o_custkey > 179866.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 97189.69, ""Plan Rows"": 1000082, ""Plan Width"": 4, ""Filter"": ""((o_custkey)::numeric > 179866.0)""}}",2391.193
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 19251.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_partkey)::numeric > 19251.0)""}}",13857.095
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 29909.76 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 374897.59, ""Plan Rows"": 7198924, ""Plan Width"": 8, ""Filter"": ""(l_extendedprice > 29909.76)""}}",14945.792
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 220371.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_partkey)::numeric > 220371.0)""}}",648.244
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select s_suppkey from supplier            where s_suppkey > 8040.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 4, ""Filter"": ""((s_suppkey)::numeric > 8040.0)""}}",35.289
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 995.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_availqty)::numeric > 995.0)""}}",937.678
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 10810465.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 97189.69, ""Plan Rows"": 1000082, ""Plan Width"": 4, ""Filter"": ""((o_orderkey)::numeric > 10810465.0)""}}",2369.699
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 278756.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 14193.0, ""Plan Rows"": 133333, ""Plan Width"": 4, ""Filter"": ""((p_partkey)::numeric > 278756.0)""}}",143.82
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1901.91 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 13193.0, ""Plan Rows"": 40000, ""Plan Width"": 6, ""Filter"": ""(p_retailprice > 1901.91)""}}",125.231
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select r_regionkey from region            where r_regionkey > 4.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""region"", ""Alias"": ""region"", ""Startup Cost"": 0.0, ""Total Cost"": 1.07, ""Plan Rows"": 2, ""Plan Width"": 4, ""Filter"": ""((r_regionkey)::numeric > 4.0)""}}",0.043
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 9026.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 9026.0)""}}",715.658
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 1.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 14193.0, ""Plan Rows"": 133333, ""Plan Width"": 4, ""Filter"": ""((p_partkey)::numeric > 1.0)""}}",242.202
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 6026.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_suppkey)::numeric > 6026.0)""}}",802.94
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 7009.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_suppkey)::numeric > 7009.0)""}}",14242.065
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 2348356.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_orderkey)::numeric > 2348356.0)""}}",14396.566
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 138634.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_partkey)::numeric > 138634.0)""}}",14357.162
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 199562.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 4, ""Filter"": ""((ps_partkey)::numeric > 199562.0)""}}",667.224
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 11007.0 ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 4, ""Filter"": ""((l_suppkey)::numeric > 11007.0)""}}",14167.266
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 5034.0 and partsupp.ps_suppkey > 10033.0 ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1652.66, ""Total Cost"": 66750.9, ""Plan Rows"": 354812, ""Plan Width"": 288, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_suppkey = supplier.s_suppkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 10033.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1486.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""supplier"", ""Alias"": ""supplier"", ""Startup Cost"": 0.0, ""Total Cost"": 1486.0, ""Plan Rows"": 13333, ""Plan Width"": 144, ""Filter"": ""((s_suppkey)::numeric > 5034.0)""}]}]}}",2424.952
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 197904.0 and partsupp.ps_partkey > 12.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 13473.44, ""Total Cost"": 87478.58, ""Plan Rows"": 177774, ""Plan Width"": 274, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 12473.44, ""Total Cost"": 68701.18, ""Plan Rows"": 74072, ""Plan Width"": 274, ""Inner Unique"": false, ""Hash Cond"": ""(partsupp.ps_partkey = part.p_partkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 44883.79, ""Plan Rows"": 222218, ""Plan Width"": 144, ""Filter"": ""((ps_partkey)::numeric > 12.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 10693.0, ""Total Cost"": 10693.0, ""Plan Rows"": 55555, ""Plan Width"": 130, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""part"", ""Alias"": ""part"", ""Startup Cost"": 0.0, ""Total Cost"": 10693.0, ""Plan Rows"": 55555, ""Plan Width"": 130, ""Filter"": ""((p_partkey)::numeric > 197904.0)""}]}]}]}}",5245.947
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 20658.0, ""Total Cost"": 250456.84, ""Plan Rows"": 3000246, ""Plan Width"": 266, ""Inner Unique"": false, ""Hash Cond"": ""(orders.o_custkey = customer.c_custkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 10169.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 159, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 10169.0, ""Plan Rows"": 300000, ""Plan Width"": 159}]}]}}",9028.506
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 299993.0 and orders.o_custkey > 225127.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 11500.84, ""Total Cost"": 132687.86, ""Plan Rows"": 333361, ""Plan Width"": 266, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 10500.84, ""Total Cost"": 98351.76, ""Plan Rows"": 138900, ""Plan Width"": 266, ""Inner Unique"": false, ""Hash Cond"": ""(orders.o_custkey = customer.c_custkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_custkey)::numeric > 225127.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 9044.0, ""Total Cost"": 9044.0, ""Plan Rows"": 41667, ""Plan Width"": 159, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""customer"", ""Alias"": ""customer"", ""Startup Cost"": 0.0, ""Total Cost"": 9044.0, ""Plan Rows"": 41667, ""Plan Width"": 159, ""Filter"": ""((c_custkey)::numeric > 299993.0)""}]}]}]}}",4126.08
